"CharacterId","CharacterName","CharacterRarity","SkillOrder","CharacterAbilityId","SkillAssetId","SkillName","AbilityNo","AwakeLevel","Level","Description","AwakeDescription","EffectAssetId","EffectValue","EffectTypeId","EffectTypeName","EffectTypeCode","EffectGrade","TargetCode","SituationCode","ScopeCode","RuntimeEffectCode","ReleaseConditions"
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","3","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{116.6%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","3","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{116.6%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","4","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{120%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","4","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{120%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","5","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{126.6%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","5","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{126.6%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","6","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{130%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","6","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{130%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","7","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{133.3%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","7","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{133.3%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","8","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{140%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","8","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{140%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","9","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{143.3%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","9","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{143.3%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","10","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{150%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","1","10","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{150%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","1","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{110%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","1","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{110%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","2","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{113.3%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","2","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{113.3%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","3","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{116.6%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","3","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{116.6%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","4","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{120%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","4","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{120%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","5","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{126.6%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","5","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{126.6%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","6","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{130%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","6","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{130%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","7","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{133.3%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","7","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{133.3%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","8","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{140%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","8","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{140%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","9","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{143.3%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","9","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{143.3%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","10","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{150%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20017","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ActionPattern",""
"1300018","エアリエル","3","1","130001801","Ability_SpecialAttack_01","応急治療","10047","2","10","【発動条件】通常回復を2回
【効果】次回の通常回復の回復倍率が【{150%}】に変化 / 自身に紋章：衝撃を【1】付与","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇","20307","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","0","1","自身の攻撃力が【{4%}】上昇","","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","0","2","自身の攻撃力が【{7%}】上昇","","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","0","3","自身の攻撃力が【{10%}】上昇","","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","0","4","自身の攻撃力が【{13%}】上昇","","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","0","5","自身の攻撃力が【{19%}】上昇","","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","0","6","自身の攻撃力が【{22%}】上昇","","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","0","7","自身の攻撃力が【{25%}】上昇","","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","0","8","自身の攻撃力が【{31%}】上昇","","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","0","9","自身の攻撃力が【{34%}】上昇","","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","0","10","自身の攻撃力が【{40%}】上昇","","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","1","自身の攻撃力が【{4%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","1","自身の攻撃力が【{4%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","2","自身の攻撃力が【{7%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","2","自身の攻撃力が【{7%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","3","自身の攻撃力が【{10%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","3","自身の攻撃力が【{10%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","4","自身の攻撃力が【{13%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","4","自身の攻撃力が【{13%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","5","自身の攻撃力が【{19%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","5","自身の攻撃力が【{19%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","6","自身の攻撃力が【{22%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","6","自身の攻撃力が【{22%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","7","自身の攻撃力が【{25%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","7","自身の攻撃力が【{25%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","8","自身の攻撃力が【{31%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","8","自身の攻撃力が【{31%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","9","自身の攻撃力が【{34%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","9","自身の攻撃力が【{34%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","10","自身の攻撃力が【{40%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","1","10","自身の攻撃力が【{40%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","1","自身の攻撃力が【{4%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","1","自身の攻撃力が【{4%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","2","自身の攻撃力が【{7%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","2","自身の攻撃力が【{7%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","3","自身の攻撃力が【{10%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","3","自身の攻撃力が【{10%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","4","自身の攻撃力が【{13%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","4","自身の攻撃力が【{13%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","5","自身の攻撃力が【{19%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","5","自身の攻撃力が【{19%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","6","自身の攻撃力が【{22%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","6","自身の攻撃力が【{22%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","7","自身の攻撃力が【{25%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","7","自身の攻撃力が【{25%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","8","自身の攻撃力が【{31%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","8","自身の攻撃力が【{31%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","9","自身の攻撃力が【{34%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","9","自身の攻撃力が【{34%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","10","自身の攻撃力が【{40%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20018","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","2","130001802","Ability_Attack_01","古代魔術師の叡智","10048","2","10","自身の攻撃力が【{40%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20319","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300018","エアリエル","3","3","130001803","Ability_Manatype_Grant","魔法図書館蔵書目録","10049","0","1","自身以外の味方のフォースチェインを除くスキル発動時、自身のスキルを【{5%}】チャージ  / 自身に紋章：衝撃を【1】付与","","20019","1","1","クライアント効果","Battle","White","Self","OtherAllyActivateActionSkill","","SkillCharge","lv=1,type=2,value=5;lv=6,type=2,value=15"
"1300018","エアリエル","3","3","130001803","Ability_Manatype_Grant","魔法図書館蔵書目録","10049","0","1","自身以外の味方のフォースチェインを除くスキル発動時、自身のスキルを【{5%}】チャージ  / 自身に紋章：衝撃を【1】付与","","20359","1","1","クライアント効果","Battle","White","Self","OtherAllyActivateActionSkill","","ParameterBuff","lv=1,type=2,value=5;lv=6,type=2,value=15"
"1300018","エアリエル","3","3","130001803","Ability_Manatype_Grant","魔法図書館蔵書目録","10049","0","2","自身以外の味方のフォースチェインを除くスキル発動時、自身のスキルを【{5.4%}】チャージ  / 自身に紋章：衝撃を【1】付与","","20019","1","1","クライアント効果","Battle","White","Self","OtherAllyActivateActionSkill","","SkillCharge","lv=1,type=2,value=5;lv=6,type=2,value=15"
"1300018","エアリエル","3","3","130001803","Ability_Manatype_Grant","魔法図書館蔵書目録","10049","0","2","自身以外の味方のフォースチェインを除くスキル発動時、自身のスキルを【{5.4%}】チャージ  / 自身に紋章：衝撃を【1】付与","","20359","1","1","クライアント効果","Battle","White","Self","OtherAllyActivateActionSkill","","ParameterBuff","lv=1,type=2,value=5;lv=6,type=2,value=15"
"1300018","エアリエル","3","3","130001803","Ability_Manatype_Grant","魔法図書館蔵書目録","10049","0","3","自身以外の味方のフォースチェインを除くスキル発動時、自身のスキルを【{5.8%}】チャージ  / 自身に紋章：衝撃を【1】付与","","20019","1","1","クライアント効果","Battle","White","Self","OtherAllyActivateActionSkill","","SkillCharge","lv=1,type=2,value=5;lv=6,type=2,value=15"
