"Catalog","AbilityEffectAssetId","SubAssetIndex","Category","Code","AssetName","Guid","PathId","ParametersJson","SourcePath"
"NetherCodeAbilityEffectAssetCatalog","100153","1","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","-1670484230358370430","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":-1,""_manaType"":-1,""_partyPosition"":-1,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=-1670484230358370430"
"NetherCodeAbilityEffectAssetCatalog","100153","2","AbilitySituation","ReceiveBuff","AbilitySubAsset_AbilitySituation_ReceiveBuff","","209341014617094018","{""_receiveBuff"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_specifyBuffType"":1,""_buffType"":10000001,""_stackCount"":0},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=209341014617094018"
"NetherCodeAbilityEffectAssetCatalog","100153","3","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","8117317591321212802","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892087497207}}],""_endSituation"":{""situation"":0,""value"":15000}},""_level2"":{""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892087497208}}],""_endSituation"":{""situation"":0,""value"":15000}},""_level3"":{""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892087497209}}],""_endSituation"":{""situation"":0,""value"":15000}},""_level4"":{""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892087497210}}],""_endSituation"":{""situation"":0,""value"":15000}},""_level5"":{""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892087497211}}],""_endSituation"":{""situation"":0,""value"":15000}},""_level6"":{""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892087497212}}],""_endSituation"":{""situation"":0,""value"":15000}},""_level7"":{""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892087497213}}],""_endSituation"":{""situation"":0,""value"":15000}},""_level8"":{""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892087497214}}],""_endSituation"":{""situation"":0,""value"":15000}},""_level9"":{""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892087497215}}],""_endSituation"":{""situation"":0,""value"":15000}},""_level10"":{""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892087497216}}],""_endSituation"":{""situation"":0,""value"":15000}},""references"":{""version"":2,""RefIds"":[{""rid"":5724865892087497207,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":50,""limit"":0}},{""rid"":5724865892087497208,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":100,""limit"":0}},{""rid"":5724865892087497209,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":150,""limit"":0}},{""rid"":5724865892087497210,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":200,""limit"":0}},{""rid"":5724865892087497211,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":250,""limit"":0}},{""rid"":5724865892087497212,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":300,""limit"":0}},{""rid"":5724865892087497213,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":350,""limit"":0}},{""rid"":5724865892087497214,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":400,""limit"":0}},{""rid"":5724865892087497215,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":450,""limit"":0}},{""rid"":5724865892087497216,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":500,""limit"":0}}]}}","general-common-9533.bundle#PathID=8117317591321212802"
"NetherCodeAbilityEffectAssetCatalog","100153","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","5866251278272624514","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=5866251278272624514"
"NetherCodeAbilityEffectAssetCatalog","100154","1","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","-1425333072160516863","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":-1,""_manaType"":-1,""_partyPosition"":-1,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=-1425333072160516863"
"NetherCodeAbilityEffectAssetCatalog","100154","2","AbilitySituation","GameStart","AbilitySubAsset_AbilitySituation_GameStart","","7751056219945342209","{""_situationGameStart"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":3192892898277851185}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":3192892898277851185,""type"":{""class"":""ExecuteCountLimitQuestParameter"",""ns"":""Project.BattleSituations.SituationLimits"",""asm"":""Project""},""data"":{""_valueType"":0,""_countLimit"":{""_countLimit"":1},""_levelBased"":{""_level1"":{""_countLimit"":0},""_level2"":{""_countLimit"":0},""_level3"":{""_countLimit"":0},""_level4"":{""_countLimit"":0},""_level5"":{""_countLimit"":0},""_level6"":{""_countLimit"":0},""_level7"":{""_countLimit"":0},""_level8"":{""_countLimit"":0},""_level9"":{""_countLimit"":0},""_level10"":{""_countLimit"":0}}}}]}}","general-common-9533.bundle#PathID=7751056219945342209"
"NetherCodeAbilityEffectAssetCatalog","100154","3","AbilityEffect","ErosionLinkedBuff","AbilitySubAsset_AbilityEffect_ErosionLinkedBuff","","-7044854440784653055","{""_levelType"":0,""_level1"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449105}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449106}}}},""_level2"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449107}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449108}}}},""_level3"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449109}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449110}}}},""_level4"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449111}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449112}}}},""_level5"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449113}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449114}}}},""_level6"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449115}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449116}}}},""_level7"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449117}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449118}}}},""_level8"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449119}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449120}}}},""_level9"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449121}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449122}}}},""_level10"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449123}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5363935805664919554}}}},""references"":{""version"":2,""RefIds"":[{""rid"":5363935805664919554,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449105,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":50,""limit"":0}},{""rid"":5724865892086449106,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449107,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":100,""limit"":0}},{""rid"":5724865892086449108,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449109,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":150,""limit"":0}},{""rid"":5724865892086449110,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449111,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":200,""limit"":0}},{""rid"":5724865892086449112,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449113,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":250,""limit"":0}},{""rid"":5724865892086449114,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449115,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":300,""limit"":0}},{""rid"":5724865892086449116,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449117,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":350,""limit"":0}},{""rid"":5724865892086449118,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449119,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":400,""limit"":0}},{""rid"":5724865892086449120,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449121,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":450,""limit"":0}},{""rid"":5724865892086449122,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449123,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":500,""limit"":0}}]}}","general-common-9533.bundle#PathID=-7044854440784653055"
"NetherCodeAbilityEffectAssetCatalog","100154","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-6343611894858803967","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-6343611894858803967"
"NetherCodeAbilityEffectAssetCatalog","100155","1","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","-1739001465655610461","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":-1,""_manaType"":-1,""_partyPosition"":-1,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=-1739001465655610461"
"NetherCodeAbilityEffectAssetCatalog","100155","2","AbilitySituation","GameStart","AbilitySubAsset_AbilitySituation_GameStart","","3930371522234200995","{""_situationGameStart"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":3192892898277851183}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":3192892898277851183,""type"":{""class"":""ExecuteCountLimitQuestParameter"",""ns"":""Project.BattleSituations.SituationLimits"",""asm"":""Project""},""data"":{""_valueType"":0,""_countLimit"":{""_countLimit"":1},""_levelBased"":{""_level1"":{""_countLimit"":0},""_level2"":{""_countLimit"":0},""_level3"":{""_countLimit"":0},""_level4"":{""_countLimit"":0},""_level5"":{""_countLimit"":0},""_level6"":{""_countLimit"":0},""_level7"":{""_countLimit"":0},""_level8"":{""_countLimit"":0},""_level9"":{""_countLimit"":0},""_level10"":{""_countLimit"":0}}}}]}}","general-common-9533.bundle#PathID=3930371522234200995"
"NetherCodeAbilityEffectAssetCatalog","100155","3","AbilityEffect","ErosionLinkedBuff","AbilitySubAsset_AbilityEffect_ErosionLinkedBuff","","-6678446569860451421","{""_levelType"":0,""_level1"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449085}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449086}}}},""_level2"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449087}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449088}}}},""_level3"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449089}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449090}}}},""_level4"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449091}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449092}}}},""_level5"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449093}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449094}}}},""_level6"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449095}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449096}}}},""_level7"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449097}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449098}}}},""_level8"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449099}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449100}}}},""_level9"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449101}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449102}}}},""_level10"":{""_min"":{""_perMille"":0,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449103}}},""_max"":{""_perMille"":1000,""_effect"":{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086449104}}}},""references"":{""version"":2,""RefIds"":[{""rid"":5724865892086449085,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":50,""limit"":0}},{""rid"":5724865892086449086,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449087,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":100,""limit"":0}},{""rid"":5724865892086449088,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449089,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":150,""limit"":0}},{""rid"":5724865892086449090,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449091,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":200,""limit"":0}},{""rid"":5724865892086449092,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449093,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":250,""limit"":0}},{""rid"":5724865892086449094,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449095,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":300,""limit"":0}},{""rid"":5724865892086449096,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449097,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":350,""limit"":0}},{""rid"":5724865892086449098,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449099,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":400,""limit"":0}},{""rid"":5724865892086449100,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449101,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":450,""limit"":0}},{""rid"":5724865892086449102,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}},{""rid"":5724865892086449103,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":500,""limit"":0}},{""rid"":5724865892086449104,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":0,""limit"":0}}]}}","general-common-9533.bundle#PathID=-6678446569860451421"
"NetherCodeAbilityEffectAssetCatalog","100155","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-8338700783484030045","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-8338700783484030045"
"NetherCodeAbilityEffectAssetCatalog","100156","1","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-6657410361119151233","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-6657410361119151233"
"NetherCodeAbilityEffectAssetCatalog","100156","2","AbilitySituation","BelowErosion","AbilitySubAsset_AbilitySituation_BelowErosion","","-4798667710658057345","{""_situationBelowErosion"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_percent"":10},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-4798667710658057345"
"NetherCodeAbilityEffectAssetCatalog","100156","3","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","5088607785911577471","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":-1,""_manaType"":-1,""_partyPosition"":-1,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=5088607785911577471"
"NetherCodeAbilityEffectAssetCatalog","100156","4","AbilityEffect","ChargeMana","AbilitySubAsset_AbilityEffect_ChargeMana","","-9086910062828065921","{""_levelType"":0,""_level1"":{""_energy"":0.10000000149011612},""_level2"":{""_energy"":0.20000000298023224},""_level3"":{""_energy"":0.30000001192092896},""_level4"":{""_energy"":0.4000000059604645},""_level5"":{""_energy"":0.5},""_level6"":{""_energy"":0.6000000238418579},""_level7"":{""_energy"":0.699999988079071},""_level8"":{""_energy"":0.800000011920929},""_level9"":{""_energy"":0.8999999761581421},""_level10"":{""_energy"":1.0}}","general-common-9533.bundle#PathID=-9086910062828065921"
"NetherCodeAbilityEffectAssetCatalog","100157","1","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","5739411257787710147","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":-1,""_manaType"":-1,""_partyPosition"":-1,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=5739411257787710147"
