"Catalog","AbilityEffectAssetId","SubAssetIndex","Category","Code","AssetName","Guid","PathId","ParametersJson","SourcePath"
"AbilityEffectAssetCatalog","20340","2","AbilitySituation","Passive","AbilitySubAsset_AbilitySituation_Passive","","6832267309703828540","{""_immediateExecution"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=6832267309703828540"
"AbilityEffectAssetCatalog","20340","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","8219239579909887036","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=8219239579909887036"
"AbilityEffectAssetCatalog","20341","1","AbilityEffect","PassiveBuff","AbilitySubAsset_AbilityEffect_PassiveBuff","","2073983142983994347","{""_levelType"":0,""_level1"":{""_conditions"":[{""rid"":8808490221515833455}],""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3686596062031118524}}]},""_level2"":{""_conditions"":[{""rid"":8808490221515833456}],""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3686596062031118525}}]},""_level3"":{""_conditions"":[{""rid"":8808490221515833457}],""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3686596062031118526}}]},""_level4"":{""_conditions"":[{""rid"":8808490221515833458}],""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3686596062031118527}}]},""_level5"":{""_conditions"":[{""rid"":8808490221515833459}],""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3686596062031118528}}]},""_level6"":{""_conditions"":[],""_buffs"":[]},""_level7"":{""_conditions"":[],""_buffs"":[]},""_level8"":{""_conditions"":[],""_buffs"":[]},""_level9"":{""_conditions"":[],""_buffs"":[]},""_level10"":{""_conditions"":[],""_buffs"":[]},""references"":{""version"":2,""RefIds"":[{""rid"":3686596062031118524,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}},{""rid"":3686596062031118525,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":43,""limit"":0}},{""rid"":3686596062031118526,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":62,""limit"":0}},{""rid"":3686596062031118527,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":81,""limit"":0}},{""rid"":3686596062031118528,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":118,""limit"":0}},{""rid"":8808490221515833455,""type"":{""class"":""ConditionParameterHpAboveOrEqual"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_hpThresholdPermille"":500}},{""rid"":8808490221515833456,""type"":{""class"":""ConditionParameterHpAboveOrEqual"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_hpThresholdPermille"":500}},{""rid"":8808490221515833457,""type"":{""class"":""ConditionParameterHpAboveOrEqual"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_hpThresholdPermille"":500}},{""rid"":8808490221515833458,""type"":{""class"":""ConditionParameterHpAboveOrEqual"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_hpThresholdPermille"":500}},{""rid"":8808490221515833459,""type"":{""class"":""ConditionParameterHpAboveOrEqual"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_hpThresholdPermille"":500}}]}}","general-common-9533.bundle#PathID=2073983142983994347"
"AbilityEffectAssetCatalog","20341","2","AbilitySituation","Passive","AbilitySubAsset_AbilitySituation_Passive","","-7558376069042566165","{""_immediateExecution"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-7558376069042566165"
"AbilityEffectAssetCatalog","20341","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","3312185637628251115","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=3312185637628251115"
"AbilityEffectAssetCatalog","20342","1","AbilityEffect","PassiveBuff","AbilitySubAsset_AbilityEffect_PassiveBuff","","3437396680558121372","{""_levelType"":0,""_level1"":{""_conditions"":[{""rid"":8808490221515833461}],""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3686596062031118529}}]},""_level2"":{""_conditions"":[{""rid"":8808490221515833463}],""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3686596062031118530}}]},""_level3"":{""_conditions"":[{""rid"":8808490221515833464}],""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3686596062031118531}}]},""_level4"":{""_conditions"":[{""rid"":8808490221515833465}],""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3686596062031118532}}]},""_level5"":{""_conditions"":[{""rid"":8808490221515833466}],""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3686596062031118533}}]},""_level6"":{""_conditions"":[],""_buffs"":[]},""_level7"":{""_conditions"":[],""_buffs"":[]},""_level8"":{""_conditions"":[],""_buffs"":[]},""_level9"":{""_conditions"":[],""_buffs"":[]},""_level10"":{""_conditions"":[],""_buffs"":[]},""references"":{""version"":2,""RefIds"":[{""rid"":3686596062031118529,""type"":{""class"":""DefenceDownPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}},{""rid"":3686596062031118530,""type"":{""class"":""DefenceDownPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":43,""limit"":0}},{""rid"":3686596062031118531,""type"":{""class"":""DefenceDownPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":62,""limit"":0}},{""rid"":3686596062031118532,""type"":{""class"":""DefenceDownPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":81,""limit"":0}},{""rid"":3686596062031118533,""type"":{""class"":""DefenceDownPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":118,""limit"":0}},{""rid"":8808490221515833461,""type"":{""class"":""ConditionParameterHpBelowOrEqual"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_hpThresholdPermille"":500}},{""rid"":8808490221515833463,""type"":{""class"":""ConditionParameterHpBelowOrEqual"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_hpThresholdPermille"":500}},{""rid"":8808490221515833464,""type"":{""class"":""ConditionParameterHpBelowOrEqual"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_hpThresholdPermille"":500}},{""rid"":8808490221515833465,""type"":{""class"":""ConditionParameterHpBelowOrEqual"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_hpThresholdPermille"":500}},{""rid"":8808490221515833466,""type"":{""class"":""ConditionParameterHpBelowOrEqual"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_hpThresholdPermille"":500}}]}}","general-common-9533.bundle#PathID=3437396680558121372"
"AbilityEffectAssetCatalog","20342","2","AbilitySituation","Passive","AbilitySubAsset_AbilitySituation_Passive","","3881119624189776284","{""_immediateExecution"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=3881119624189776284"
"AbilityEffectAssetCatalog","20342","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","5082467897394205084","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=5082467897394205084"
"AbilityEffectAssetCatalog","20343","1","AbilityEffect","ActionPattern","AbilitySubAsset_AbilityEffect_ActionPattern","","-5738545991556276341","{""_levelType"":0,""_level1"":{""_actionPatternConditionAsset"":{""m_FileID"":0,""m_PathID"":2729522744539081065}},""_level2"":{""_actionPatternConditionAsset"":{""m_FileID"":0,""m_PathID"":2729522744539081065}},""_level3"":{""_actionPatternConditionAsset"":{""m_FileID"":0,""m_PathID"":2729522744539081065}},""_level4"":{""_actionPatternConditionAsset"":{""m_FileID"":0,""m_PathID"":2729522744539081065}},""_level5"":{""_actionPatternConditionAsset"":{""m_FileID"":0,""m_PathID"":2729522744539081065}},""_level6"":{""_actionPatternConditionAsset"":{""m_FileID"":0,""m_PathID"":2729522744539081065}},""_level7"":{""_actionPatternConditionAsset"":{""m_FileID"":0,""m_PathID"":2729522744539081065}},""_level8"":{""_actionPatternConditionAsset"":{""m_FileID"":0,""m_PathID"":2729522744539081065}},""_level9"":{""_actionPatternConditionAsset"":{""m_FileID"":0,""m_PathID"":2729522744539081065}},""_level10"":{""_actionPatternConditionAsset"":{""m_FileID"":0,""m_PathID"":2729522744539081065}}}","general-common-9533.bundle#PathID=-5738545991556276341"
"AbilityEffectAssetCatalog","20343","2","AbilitySituation","BuiltIn","AbilitySubAsset_AbilitySituation_BuiltIn","","-1584781097497862261","{""_builtIn"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-1584781097497862261"
"AbilityEffectAssetCatalog","20343","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","1618099498206420875","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=1618099498206420875"
"AbilityEffectAssetCatalog","20344","1","AbilityEffect","PassiveBuff","AbilitySubAsset_AbilityEffect_PassiveBuff","","4503778371555191865","{""_levelType"":0,""_level1"":{""_conditions"":[{""rid"":8808490501854462063}],""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":2355011650353757988},""parameterReference"":{""rid"":8808490501854462064}}]},""_level2"":{""_conditions"":[{""rid"":8808490501854462065}],""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":2355011650353757988},""parameterReference"":{""rid"":8808490501854462066}}]},""_level3"":{""_conditions"":[{""rid"":8808490501854462067}],""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":2355011650353757988},""parameterReference"":{""rid"":8808490501854462070}}]},""_level4"":{""_conditions"":[{""rid"":8808490501854462068}],""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":2355011650353757988},""parameterReference"":{""rid"":8808490501854462069}}]},""_level5"":{""_conditions"":[{""rid"":8808490501854462071}],""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":2355011650353757988},""parameterReference"":{""rid"":8808490501854462072}}]},""_level6"":{""_conditions"":[{""rid"":8808490501854462073}],""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":2355011650353757988},""parameterReference"":{""rid"":8808490501854462074}}]},""_level7"":{""_conditions"":[{""rid"":8808490501854462076}],""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":2355011650353757988},""parameterReference"":{""rid"":8808490501854462075}}]},""_level8"":{""_conditions"":[{""rid"":8808490501854462077}],""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":2355011650353757988},""parameterReference"":{""rid"":8808490501854462079}}]},""_level9"":{""_conditions"":[{""rid"":8808490501854462078}],""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":2355011650353757988},""parameterReference"":{""rid"":8808490501854462080}}]},""_level10"":{""_conditions"":[{""rid"":8808490501854462081}],""_buffs"":[{""buffType"":41,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":2355011650353757988},""parameterReference"":{""rid"":8808490501854462082}}]},""references"":{""version"":2,""RefIds"":[{""rid"":8808490501854462063,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":8808490501854462064,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}},{""rid"":8808490501854462065,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":8808490501854462066,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":43,""limit"":0}},{""rid"":8808490501854462067,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":8808490501854462068,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":8808490501854462069,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":81,""limit"":0}},{""rid"":8808490501854462070,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":62,""limit"":0}},{""rid"":8808490501854462071,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":8808490501854462072,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":118,""limit"":0}},{""rid"":8808490501854462073,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":8808490501854462074,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":137,""limit"":0}},{""rid"":8808490501854462075,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":156,""limit"":0}},{""rid"":8808490501854462076,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":8808490501854462077,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":8808490501854462078,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":8808490501854462079,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":193,""limit"":0}},{""rid"":8808490501854462080,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":212,""limit"":0}},{""rid"":8808490501854462081,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":8808490501854462082,""type"":{""class"":""DamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":250,""limit"":0}}]}}","general-common-9533.bundle#PathID=4503778371555191865"
"AbilityEffectAssetCatalog","20344","2","AbilitySituation","Passive","AbilitySubAsset_AbilitySituation_Passive","","1750683227803905081","{""_immediateExecution"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=1750683227803905081"
"AbilityEffectAssetCatalog","20344","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-7959649941220070343","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-7959649941220070343"
"AbilityEffectAssetCatalog","20345","1","AbilityEffect","PassiveBuff","AbilitySubAsset_AbilityEffect_PassiveBuff","","2961995508437931366","{""_levelType"":0,""_level1"":{""_conditions"":[],""_buffs"":[{""buffType"":61,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":8808490501854462083}}]},""_level2"":{""_conditions"":[],""_buffs"":[{""buffType"":61,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":8808490501854462092}}]},""_level3"":{""_conditions"":[],""_buffs"":[{""buffType"":61,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":8808490501854462091}}]},""_level4"":{""_conditions"":[],""_buffs"":[{""buffType"":61,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":8808490501854462090}}]},""_level5"":{""_conditions"":[],""_buffs"":[{""buffType"":61,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":8808490501854462089}}]},""_level6"":{""_conditions"":[],""_buffs"":[{""buffType"":61,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":8808490501854462088}}]},""_level7"":{""_conditions"":[],""_buffs"":[{""buffType"":61,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":8808490501854462087}}]},""_level8"":{""_conditions"":[],""_buffs"":[{""buffType"":61,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":8808490501854462086}}]},""_level9"":{""_conditions"":[],""_buffs"":[{""buffType"":61,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":8808490501854462085}}]},""_level10"":{""_conditions"":[],""_buffs"":[{""buffType"":61,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":8808490501854462084}}]},""references"":{""version"":2,""RefIds"":[{""rid"":8808490501854462083,""type"":{""class"":""KnockbackStrengthUpBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""value"":1}},{""rid"":8808490501854462084,""type"":{""class"":""KnockbackStrengthUpBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""value"":1}},{""rid"":8808490501854462085,""type"":{""class"":""KnockbackStrengthUpBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""value"":1}},{""rid"":8808490501854462086,""type"":{""class"":""KnockbackStrengthUpBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""value"":1}},{""rid"":8808490501854462087,""type"":{""class"":""KnockbackStrengthUpBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""value"":1}},{""rid"":8808490501854462088,""type"":{""class"":""KnockbackStrengthUpBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""value"":1}},{""rid"":8808490501854462089,""type"":{""class"":""KnockbackStrengthUpBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""value"":1}},{""rid"":8808490501854462090,""type"":{""class"":""KnockbackStrengthUpBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""value"":1}},{""rid"":8808490501854462091,""type"":{""class"":""KnockbackStrengthUpBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""value"":1}},{""rid"":8808490501854462092,""type"":{""class"":""KnockbackStrengthUpBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""value"":1}}]}}","general-common-9533.bundle#PathID=2961995508437931366"
"AbilityEffectAssetCatalog","20345","2","AbilitySituation","Passive","AbilitySubAsset_AbilitySituation_Passive","","-1965341403927292570","{""_immediateExecution"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-1965341403927292570"
"AbilityEffectAssetCatalog","20345","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-7857633421631761050","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-7857633421631761050"
